location,date,transportation_type,Value,E3_Fiscal measures,E4_International support,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,reproduction_rate,positive_rate,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,population_density,gdp_per_capita,extreme_poverty,hospital_beds_per_thousand,DayName,weekend_days,is_holiday
Brazil,2020-04-09,driving,58.89,0,0,74.54,60.94,62.5,50,85.115,6.753,0.421,1.66,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-04-09,walking,45.27,0,0,74.54,60.94,62.5,50,85.115,6.753,0.421,1.66,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-04-10,driving,44.88,0,0,74.54,60.94,62.5,50,92.388,7.112,0.469,1.63,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,1
Brazil,2020-04-10,walking,32.17,0,0,74.54,60.94,62.5,50,92.388,7.112,0.469,1.63,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,1
Brazil,2020-04-11,driving,58.22,0,0,74.54,64.06,66.07,50,97.512,6.967,0.456,1.6,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-04-11,walking,42.94,0,0,74.54,64.06,66.07,50,97.512,6.967,0.456,1.6,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-04-12,driving,36.49,0,0,74.54,64.06,66.07,50,104.404,7.435,0.495,1.58,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,1
Brazil,2020-04-12,walking,25.18,0,0,74.54,64.06,66.07,50,104.404,7.435,0.495,1.58,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,1
Brazil,2020-04-13,driving,46.79,0,0,74.54,64.06,66.07,50,110.228,7.574,0.513,1.56,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-04-13,walking,37.69,0,0,74.54,64.06,66.07,50,110.228,7.574,0.513,1.56,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-04-14,driving,47.91,0,0,74.54,64.06,66.07,50,118.847,7.546,0.569,1.55,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-04-14,walking,37.98,0,0,74.54,64.06,66.07,50,118.847,7.546,0.569,1.55,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-04-15,driving,49.89,0,0,74.54,64.06,66.07,50,133.233,8.166,0.616,1.54,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-04-15,walking,39.29,0,0,74.54,64.06,66.07,50,133.233,8.166,0.616,1.54,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-04-16,driving,50.47,0,0,74.54,64.06,66.07,50,143.136,8.289,0.655,1.53,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-04-16,walking,39.36,0,0,74.54,64.06,66.07,50,143.136,8.289,0.655,1.53,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-04-17,driving,56.91,113909000,0,74.54,64.06,66.07,50,158.459,9.439,0.729,1.53,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-04-17,walking,42.1,113909000,0,74.54,64.06,66.07,50,158.459,9.439,0.729,1.53,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-04-18,driving,56.26,0,0,74.54,64.06,66.07,50,172.46,10.707,0.827,1.52,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-04-18,walking,39.17,0,0,74.54,64.06,66.07,50,172.46,10.707,0.827,1.52,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-04-19,driving,38.14,0,0,74.54,64.06,66.07,50,181.85,11.064,0.833,1.5,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-04-19,walking,26.98,0,0,74.54,64.06,66.07,50,181.85,11.064,0.833,1.5,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-04-20,driving,51.62,892291000,0,74.54,64.06,66.07,50,191.678,11.636,0.846,1.49,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-04-20,walking,39.71,892291000,0,74.54,64.06,66.07,50,191.678,11.636,0.846,1.49,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-04-21,driving,45.15,0,0,74.54,64.06,66.07,50,202.668,11.974,0.813,1.48,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,1
Brazil,2020-04-21,walking,32.11,0,0,74.54,64.06,66.07,50,202.668,11.974,0.813,1.48,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,1
Brazil,2020-04-22,driving,53.67,0,0,74.54,64.06,66.07,50,215.267,11.719,0.786,1.48,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-04-22,walking,43.53,0,0,74.54,64.06,66.07,50,215.267,11.719,0.786,1.48,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-04-23,driving,55.04,0,0,74.54,64.06,66.07,50,235.398,13.18,0.946,1.49,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-04-23,walking,44,0,0,74.54,64.06,66.07,50,235.398,13.18,0.946,1.49,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-04-24,driving,59.39,4528169014,0,74.54,64.06,66.07,50,254.249,13.684,1.05,1.5,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-04-24,walking,45,4528169014,0,74.54,64.06,66.07,50,254.249,13.684,1.05,1.5,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-04-25,driving,59.43,0,0,74.54,64.06,66.07,50,279.094,15.233,1.145,1.51,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-04-25,walking,42.06,0,0,74.54,64.06,66.07,50,279.094,15.233,1.145,1.51,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-04-26,driving,40.2,0,0,77.31,65.62,67.86,50,296.858,16.43,1.226,1.51,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-04-26,walking,27.92,0,0,77.31,65.62,67.86,50,296.858,16.43,1.226,1.51,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-04-27,driving,51.35,88183421.27,0,77.31,65.62,67.86,50,317.304,17.947,1.355,1.5,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-04-27,walking,40.94,88183421.27,0,77.31,65.62,67.86,50,317.304,17.947,1.355,1.5,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-04-28,driving,54.57,0,0,77.31,65.62,67.86,50,344.539,20.267,1.574,1.49,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-04-28,walking,43.22,0,0,77.31,65.62,67.86,50,344.539,20.267,1.574,1.49,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-04-29,driving,56.02,0,0,77.31,65.62,67.86,50,374.883,22.802,1.752,1.47,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-04-29,walking,44.22,0,0,77.31,65.62,67.86,50,374.883,22.802,1.752,1.47,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-04-30,driving,64.63,0,0,77.31,65.62,67.86,50,410.177,24.968,1.798,1.46,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-04-30,walking,48.58,0,0,77.31,65.62,67.86,50,410.177,24.968,1.798,1.46,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-05-01,driving,55.37,0,0,77.31,65.62,67.86,50,433.77,25.646,1.82,1.44,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,1
Brazil,2020-05-01,walking,37.63,0,0,77.31,65.62,67.86,50,433.77,25.646,1.82,1.44,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,1
Brazil,2020-05-02,driving,58.58,0,0,77.31,65.62,67.86,50,456.813,25.389,1.817,1.44,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-05-02,walking,40.89,0,0,77.31,65.62,67.86,50,456.813,25.389,1.817,1.44,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-05-03,driving,42.66,0,0,77.31,65.62,67.86,50,479.047,26.027,1.858,1.44,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-05-03,walking,28.94,0,0,77.31,65.62,67.86,50,479.047,26.027,1.858,1.44,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-05-04,driving,55.5,0,0,77.31,65.62,67.86,50,511.01,27.672,1.858,1.44,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-05-04,walking,44.27,0,0,77.31,65.62,67.86,50,511.01,27.672,1.858,1.44,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-05-05,driving,59.15,150000,0,81.02,67.71,70.24,50,543.166,28.375,1.919,1.43,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-05-05,walking,47.54,150000,0,81.02,67.71,70.24,50,543.166,28.375,1.919,1.43,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-05-06,driving,61.8,0,0,81.02,67.71,70.24,50,595.65,31.538,2.067,1.43,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-05-06,walking,48.29,0,0,81.02,67.71,70.24,50,595.65,31.538,2.067,1.43,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-05-07,driving,60.7,0,0,81.02,67.71,70.24,50,638.753,32.654,2.14,1.42,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-05-07,walking,46.56,0,0,81.02,67.71,70.24,50,638.753,32.654,2.14,1.42,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-05-08,driving,70.72,869716472,0,81.02,67.71,70.24,50,691.073,36.757,2.423,1.41,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-05-08,walking,53.45,869716472,0,81.02,67.71,70.24,50,691.073,36.757,2.423,1.41,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-05-09,driving,73.36,0,0,81.02,67.71,70.24,50,734.199,39.627,2.618,1.4,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-05-09,walking,53.02,0,0,81.02,67.71,70.24,50,734.199,39.627,2.618,1.4,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-05-10,driving,45.9,0,0,81.02,67.71,70.24,50,765.428,40.912,2.737,1.39,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-05-10,walking,31.95,0,0,81.02,67.71,70.24,50,765.428,40.912,2.737,1.39,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-05-11,"",31.95,0,0,81.02,67.71,70.24,50,797.866,40.979,2.881,1.38,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-05-12,"",31.95,0,0,81.02,67.71,70.24,50,838.42,42.179,3.04,1.37,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-05-13,driving,58.19,0,0,81.02,67.71,70.24,50,894.512,42.695,3.127,1.37,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-05-13,walking,47.06,0,0,81.02,67.71,70.24,50,894.512,42.695,3.127,1.37,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-05-14,driving,60.38,0,0,81.02,67.71,70.24,50,955.803,45.293,3.232,1.38,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-05-14,walking,48.12,0,0,81.02,67.71,70.24,50,955.803,45.293,3.232,1.38,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-05-15,driving,68.01,0,0,81.02,67.71,70.24,50,1036.374,49.329,3.323,1.38,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-05-15,walking,51.8,0,0,81.02,67.71,70.24,50,1036.374,49.329,3.323,1.38,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-05-16,driving,67.84,0,0,81.02,67.71,70.24,50,1098.568,52.053,3.364,1.38,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-05-16,walking,48.88,0,0,81.02,67.71,70.24,50,1098.568,52.053,3.364,1.38,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-05-17,driving,45.5,0,0,81.02,67.71,70.24,50,1134.177,52.678,3.357,1.37,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-05-17,walking,32.32,0,0,81.02,67.71,70.24,50,1134.177,52.678,3.357,1.37,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-05-18,driving,58.06,0,0,81.02,67.71,70.24,50,1201.396,57.647,3.495,1.37,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-05-18,walking,48.45,0,0,81.02,67.71,70.24,50,1201.396,57.647,3.495,1.37,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-05-19,driving,61.72,0,0,81.02,67.71,70.24,50,1279.101,62.955,3.711,1.36,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-05-19,walking,50.96,0,0,81.02,67.71,70.24,50,1279.101,62.955,3.711,1.36,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-05-20,driving,63.57,0,0,81.02,67.71,70.24,50,1371.753,68.177,3.776,1.35,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-05-20,walking,51.86,0,0,81.02,67.71,70.24,50,1371.753,68.177,3.776,1.35,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-05-21,driving,64.83,0,0,81.02,67.71,70.24,50,1458.825,71.86,4.065,1.34,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-05-21,walking,52.03,0,0,81.02,67.71,70.24,50,1458.825,71.86,4.065,1.34,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-05-22,driving,72.87,0,0,81.02,67.71,70.24,50,1556.694,74.331,4.09,1.33,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-05-22,walking,54.51,0,0,81.02,67.71,70.24,50,1556.694,74.331,4.09,1.33,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-05-23,driving,68.88,0,0,81.02,67.71,70.24,50,1634.357,76.541,4.268,1.31,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-05-23,walking,48.99,0,0,81.02,67.71,70.24,50,1634.357,76.541,4.268,1.31,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-05-24,driving,46.09,0,0,81.02,67.71,70.24,50,1708.751,82.082,4.401,1.31,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-05-24,walking,31.44,0,0,81.02,67.71,70.24,50,1708.751,82.082,4.401,1.31,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-05-25,driving,58.72,0,0,81.02,69.79,72.62,50,1763.733,80.334,4.449,1.29,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-05-25,walking,46.25,0,0,81.02,69.79,72.62,50,1763.733,80.334,4.449,1.29,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-05-26,driving,63.43,0,0,81.02,69.79,72.62,50,1840.53,80.204,4.388,1.28,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-05-26,walking,52.17,0,0,81.02,69.79,72.62,50,1840.53,80.204,4.388,1.28,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-05-27,driving,64.7,0,0,81.02,69.79,72.62,50,1937.44,80.812,4.529,1.28,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-05-27,walking,52.95,0,0,81.02,69.79,72.62,50,1937.44,80.812,4.529,1.28,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-05-28,driving,67.12,0,0,81.02,69.79,72.62,50,2061.72,86.128,4.508,1.28,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-05-28,walking,54.48,0,0,81.02,69.79,72.62,50,2061.72,86.128,4.508,1.28,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-05-29,driving,77.24,0,0,81.02,69.79,72.62,50,2188.405,90.244,4.59,1.28,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-05-29,walking,59.65,0,0,81.02,69.79,72.62,50,2188.405,90.244,4.59,1.28,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-05-30,driving,78.36,0,0,81.02,69.79,72.62,50,2344.944,101.512,4.584,1.28,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-05-30,walking,55.53,0,0,81.02,69.79,72.62,50,2344.944,101.512,4.584,1.28,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-05-31,driving,52.6,0,0,81.02,69.79,72.62,50,2422.142,101.913,4.468,1.26,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-05-31,walking,35.88,0,0,81.02,69.79,72.62,50,2422.142,101.913,4.468,1.26,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-06-01,driving,64.34,0,0,77.31,67.71,70.24,50,2476.705,101.853,4.344,1.24,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-06-01,walking,53.57,0,0,77.31,67.71,70.24,50,2476.705,101.853,4.344,1.24,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-06-02,driving,68.2,0,0,77.31,67.71,70.24,50,2612.837,110.329,4.494,1.23,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-06-02,walking,55.62,0,0,77.31,67.71,70.24,50,2612.837,110.329,4.494,1.23,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-06-03,driving,71.21,0,0,77.31,67.71,70.24,50,2747.542,115.729,4.671,1.22,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-06-03,walking,57.24,0,0,77.31,67.71,70.24,50,2747.542,115.729,4.671,1.22,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-06-04,driving,71.7,0,0,77.31,67.71,70.24,50,2893.031,118.759,4.884,1.21,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-06-04,walking,57.58,0,0,77.31,67.71,70.24,50,2893.031,118.759,4.884,1.21,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-06-05,driving,84.14,0,0,77.31,67.71,70.24,50,3038.073,121.381,4.804,1.2,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-06-05,walking,64.53,0,0,77.31,67.71,70.24,50,3038.073,121.381,4.804,1.2,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-06-06,driving,84.4,0,0,77.31,67.71,70.24,50,3165.449,117.215,4.769,1.19,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-06-06,walking,60.29,0,0,77.31,67.71,70.24,50,3165.449,117.215,4.769,1.19,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-06-07,driving,56.63,0,0,77.31,67.71,70.24,50,3254.422,118.897,4.799,1.18,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-06-07,walking,38.25,0,0,77.31,67.71,70.24,50,3254.422,118.897,4.799,1.18,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-06-08,driving,71.42,0,0,77.31,67.71,70.24,50,3328.067,121.623,4.837,1.16,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-06-08,walking,59.08,0,0,77.31,67.71,70.24,50,3328.067,121.623,4.837,1.16,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-06-09,driving,76.01,0,0,77.31,67.71,70.24,50,3479.041,123.744,4.844,1.15,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-06-09,walking,61.51,0,0,77.31,67.71,70.24,50,3479.041,123.744,4.844,1.15,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-06-10,driving,85.1,0,0,77.31,67.71,70.24,50,3633.883,126.62,4.793,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-06-10,walking,66.91,0,0,77.31,67.71,70.24,50,3633.883,126.62,4.793,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-06-11,driving,78.91,0,0,77.31,67.71,70.24,50,3776.958,126.275,4.636,1.13,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,1
Brazil,2020-06-11,walking,58.08,0,0,77.31,67.71,70.24,50,3776.958,126.275,4.636,1.13,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,1
Brazil,2020-06-12,driving,102.09,0,0,77.31,67.71,70.24,50,3899.192,123.017,4.571,1.13,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-06-12,walking,82.03,0,0,77.31,67.71,70.24,50,3899.192,123.017,4.571,1.13,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-06-13,driving,81.32,0,0,77.31,67.71,70.24,50,4001.3,119.407,4.563,1.13,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-06-13,walking,58.63,0,0,77.31,67.71,70.24,50,4001.3,119.407,4.563,1.13,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-06-14,driving,57.28,0,0,77.31,67.71,70.24,50,4081.795,118.196,4.622,1.13,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-06-14,walking,37.19,0,0,77.31,67.71,70.24,50,4081.795,118.196,4.622,1.13,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-06-15,driving,68.78,0,0,77.31,67.71,70.24,50,4178.931,121.552,4.587,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-06-15,walking,56.65,0,0,77.31,67.71,70.24,50,4178.931,121.552,4.587,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-06-16,driving,72.14,0,0,77.31,67.71,70.24,50,4343.205,123.452,4.594,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-06-16,walking,60.22,0,0,77.31,67.71,70.24,50,4343.205,123.452,4.594,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-06-17,driving,73.56,0,0,77.31,67.71,70.24,50,4494.635,122.965,4.59,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-06-17,walking,61.89,0,0,77.31,67.71,70.24,50,4494.635,122.965,4.59,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-06-18,driving,74.73,0,0,77.31,67.71,70.24,50,4601.735,117.825,4.59,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-06-18,walking,61.45,0,0,77.31,67.71,70.24,50,4601.735,117.825,4.59,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
Brazil,2020-06-19,driving,85.61,0,0,77.31,67.71,70.24,50,4859.409,137.174,4.789,1.15,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-06-19,walking,67.21,0,0,77.31,67.71,70.24,50,4859.409,137.174,4.789,1.15,0,0,0,0,0,25.04,14103.452,3.4,2.2,Friday,0,0
Brazil,2020-06-20,driving,87.1,0,0,77.31,67.71,70.24,50,5022.497,145.885,4.877,1.15,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-06-20,walking,63.42,0,0,77.31,67.71,70.24,50,5022.497,145.885,4.877,1.15,0,0,0,0,0,25.04,14103.452,3.4,2.2,Saturday,1,0
Brazil,2020-06-21,driving,61.25,0,0,77.31,67.71,70.24,50,5096.65,144.979,4.879,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-06-21,walking,41.68,0,0,77.31,67.71,70.24,50,5096.65,144.979,4.879,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Sunday,1,0
Brazil,2020-06-22,driving,74.48,0,0,77.31,67.71,70.24,50,5205.462,146.647,4.914,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-06-22,walking,66.36,0,0,77.31,67.71,70.24,50,5205.462,146.647,4.914,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Monday,0,0
Brazil,2020-06-23,driving,77.54,0,0,77.31,67.71,70.24,50,5390.992,149.684,4.976,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-06-23,walking,66.98,0,0,77.31,67.71,70.24,50,5390.992,149.684,4.976,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Tuesday,0,0
Brazil,2020-06-24,driving,76.84,0,0,77.31,67.71,70.24,50,5591.994,156.766,4.92,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-06-24,walking,67,0,0,77.31,67.71,70.24,50,5591.994,156.766,4.92,1.14,0,0,0,0,0,25.04,14103.452,3.4,2.2,Wednesday,0,0
Brazil,2020-06-25,driving,76.51,0,0,77.31,67.71,70.24,50,5777.745,168.001,4.854,1.13,0,0,0,0,0,25.04,14103.452,3.4,2.2,Thursday,0,0
