location,date,transportation_type,Value,E3_Fiscal measures,E4_International support,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,reproduction_rate,positive_rate,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,population_density,gdp_per_capita,extreme_poverty,hospital_beds_per_thousand,DayName,weekend_days,is_holiday,floor_month,shift_new_cases,shift_new_deaths,shift_reproduction,shift_positive,shift_vaccination,is_walking
Brazil,2021-02-20,driving,124.2,0,0,73.61,55.57,63.51,0,47700.302,221.379,5.004,1.06,0,3.21,2.71,0.5,1134,25.04,14103.452,3.4,2.2,Saturday,1,0,2021-02-01,229.899,5.537,1.03,0,2.39,0
Brazil,2021-02-23,driving,95.92,0,0,73.61,55.57,63.51,0,48258.861,225.748,5.1,1.08,0,3.43,2.82,0.61,1134,25.04,14103.452,3.4,2.2,Tuesday,0,0,2021-02-01,212.859,4.877,1.04,0,2.58,0
Brazil,2021-02-24,walking,101.17,0,0,73.61,55.57,63.51,0,48572.129,232.349,5.287,1.08,0,3.55,2.88,0.68,1121,25.04,14103.452,3.4,2.2,Wednesday,0,0,2021-02-01,214.228,4.871,1.05,0,2.65,1
Brazil,2021-02-27,walking,99.3,0,0,70.83,54.01,61.73,0,49479.024,254.103,5.541,1.1,0,3.92,3.03,0.89,1014,25.04,14103.452,3.4,2.2,Saturday,1,0,2021-02-01,220.745,4.953,1.07,0,2.76,1
Brazil,2021-02-28,walking,65.12,0,0,70.83,54.01,61.73,0,49639.106,257.464,5.671,1.1,0,3.97,3.07,0.9,997,25.04,14103.452,3.4,2.2,Sunday,1,0,2021-02-01,225.748,5.1,1.08,0,2.82,1
Brazil,2021-03-04,driving,91.11,0,0,67.13,51.93,59.35,0,50779.836,271.031,6.366,1.11,0,4.58,3.49,1.09,1304,25.04,14103.452,3.4,2.2,Thursday,0,0,2021-03-01,254.103,5.541,1.1,0,3.03,0
Brazil,2021-03-06,driving,102.14,0,0,67.13,51.93,59.35,0,51462.488,283.352,6.791,1.12,0,4.78,3.62,1.16,1267,25.04,14103.452,3.4,2.2,Saturday,1,0,2021-03-01,263.349,5.764,1.1,0,3.08,0
Brazil,2021-03-09,driving,85.09,0,0,67.13,51.93,59.35,0,52326.213,319.577,7.399,1.1,0,4.78,3.62,1.16,997,25.04,14103.452,3.4,2.2,Tuesday,0,0,2021-03-01,271.031,6.366,1.11,0,3.49,0
Brazil,2021-03-17,walking,80.46,0,0,70.83,54.01,61.73,0,55014.445,330.35,9.489,1.07,0,5.97,4.45,1.52,1559,25.04,14103.452,3.4,2.2,Wednesday,0,0,2021-03-01,332.111,8.29,1.09,0,3.93,1
Brazil,2021-03-24,driving,79.43,0,0,70.83,55.57,61.73,12.5,57489.862,353.631,10.693,1.04,0,7.5,5.72,1.79,2192,25.04,14103.452,3.4,2.2,Wednesday,0,0,2021-03-01,341.424,10.222,1.07,0,4.69,0
Brazil,2021-03-26,driving,91.8,0,0,70.83,55.57,61.73,12.5,58357.398,358.235,11.29,1.03,0,8.01,6.14,1.87,2485,25.04,14103.452,3.4,2.2,Friday,0,0,2021-03-01,346.03,10.628,1.06,0,4.78,0
Brazil,2021-03-29,walking,70.27,0,0,70.83,55.57,61.73,12.5,59153.415,353.574,12.394,1,0,8.51,6.58,1.93,2665,25.04,14103.452,3.4,2.2,Monday,0,0,2021-03-01,353.631,10.693,1.04,0,5.72,1
Brazil,2021-03-31,walking,78.2,0,0,70.83,55.57,61.73,12.5,59977.336,355.353,13.999,0.99,0,9.01,7.02,1.99,2159,25.04,14103.452,3.4,2.2,Wednesday,0,0,2021-03-01,358.235,11.29,1.03,0,6.14,1
Brazil,2021-04-02,driving,78.72,0,0,70.83,55.57,61.73,12.5,60736.347,339.85,14.177,0.97,0,9.71,7.57,2.13,2419,25.04,14103.452,3.4,2.2,Friday,0,1,2021-04-01,360.541,12.208,1.01,0,6.43,0
Brazil,2021-04-06,driving,81.81,0,0,70.83,55.57,61.73,12.5,61632.558,297.376,12.972,0.99,0,10.75,8.37,2.38,3111,25.04,14103.452,3.4,2.2,Tuesday,0,0,2021-04-01,349.264,14.666,0.98,0,7.02,0
Brazil,2021-04-07,walking,81.54,0,0,70.83,55.57,61.73,12.5,62068.318,298.712,12.945,1,0,11.38,8.87,2.51,3389,25.04,14103.452,3.4,2.2,Wednesday,0,0,2021-04-01,339.85,14.177,0.97,0,7.57,1
Brazil,2021-04-08,walking,84.06,0,0,70.83,55.57,61.73,12.5,62475.978,295.724,13.268,1,0,11.75,9.12,2.63,3419,25.04,14103.452,3.4,2.2,Thursday,0,0,2021-04-01,311.331,13.202,0.97,0,7.7,1
Brazil,2021-04-13,driving,86.86,0,0,70.83,55.57,61.73,12.5,63982.084,335.647,14.435,0.98,0,14.49,11.1,3.39,5344,25.04,14103.452,3.4,2.2,Tuesday,0,0,2021-04-01,295.724,13.268,1,0,9.12,0
Brazil,2021-04-14,driving,88.44,0,0,70.83,55.57,61.73,12.5,64327.931,322.802,14.186,0.97,0,14.92,11.38,3.53,5045,25.04,14103.452,3.4,2.2,Wednesday,0,0,2021-04-01,311.235,13.786,1,0,9.36,0
Brazil,2021-04-14,walking,86.47,0,0,70.83,55.57,61.73,12.5,64327.931,322.802,14.186,0.97,0,14.92,11.38,3.53,5045,25.04,14103.452,3.4,2.2,Wednesday,0,0,2021-04-01,311.235,13.786,1,0,9.36,1
Brazil,2021-04-15,walking,87.33,0,0,70.83,55.57,61.73,12.5,64672.183,313.744,13.723,0.97,0,14.92,11.38,3.53,4727,25.04,14103.452,3.4,2.2,Thursday,0,0,2021-04-01,330.267,14.208,0.99,0,9.65,1
Brazil,2021-04-16,driving,106.65,0,0,70.83,55.57,61.73,12.5,65075.713,308.674,13.462,0.97,0,14.92,11.38,3.53,4429,25.04,14103.452,3.4,2.2,Friday,0,0,2021-04-01,334.069,14.587,0.99,0,9.72,0
Brazil,2021-04-16,walking,96.22,0,0,70.83,55.57,61.73,12.5,65075.713,308.674,13.462,0.97,0,14.92,11.38,3.53,4429,25.04,14103.452,3.4,2.2,Friday,0,0,2021-04-01,334.069,14.587,0.99,0,9.72,1
Brazil,2021-04-18,driving,72.97,0,0,70.83,55.57,61.73,12.5,65596.113,309.862,13.575,0.97,0,15.5,11.46,4.04,4171,25.04,14103.452,3.4,2.2,Sunday,1,0,2021-04-01,335.647,14.435,0.98,0,11.1,0
Brazil,2021-04-24,walking,97.21,0,0,60.65,49.84,55.18,12.5,67313.957,274.292,11.972,0.97,0,17.75,12.56,5.2,3424,25.04,14103.452,3.4,2.2,Saturday,1,0,2021-04-01,306.393,13.485,0.96,0,11.66,1
Brazil,2021-04-26,driving,87.35,0,0,60.65,49.84,55.18,12.5,67601.915,265.961,11.596,0.98,0,18.34,12.87,5.48,3516,25.04,14103.452,3.4,2.2,Monday,0,0,2021-04-01,301.958,13.167,0.96,0,11.72,0
Brazil,2021-04-27,driving,89.95,0,0,60.65,49.84,55.18,12.5,67941.302,267.816,11.438,0.98,0,18.9,13.14,5.76,4276,25.04,14103.452,3.4,2.2,Tuesday,0,0,2021-04-01,283.142,12.136,0.96,0,11.92,0
Brazil,2021-04-29,walking,91.12,0,0,60.65,49.84,55.18,12.5,68642.824,284.092,11.885,0.99,0,19.75,13.54,6.22,4681,25.04,14103.452,3.4,2.2,Thursday,0,0,2021-04-01,274.292,11.972,0.97,0,12.56,1
Brazil,2021-05-10,driving,91.46,0,0,56.94,47.76,52.8,12.5,71556.418,289.305,9.817,1.02,0,22.28,15.1,7.18,2287,25.04,14103.452,3.4,2.2,Monday,0,0,2021-05-01,274.81,10.897,1.01,0,14.71,0
Brazil,2021-05-12,driving,96.56,0,0,56.94,47.76,52.8,12.5,72259.314,288.467,9.164,1.03,0,23.14,15.68,7.46,2018,25.04,14103.452,3.4,2.2,Wednesday,0,0,2021-05-01,284.585,10.305,1.02,0,14.92,0
Brazil,2021-05-15,walking,113.41,0,0,60.65,49.84,55.18,12.5,73327.895,296.156,9.005,1.03,0,24.77,16.81,7.96,3766,25.04,14103.452,3.4,2.2,Saturday,1,0,2021-05-01,289.305,9.817,1.02,0,15.1,1
Brazil,2021-05-16,walking,70.88,0,0,60.65,49.84,55.18,12.5,73519.413,297.364,9.013,1.03,0,24.83,16.84,7.98,3743,25.04,14103.452,3.4,2.2,Sunday,1,0,2021-05-01,286.184,9.377,1.02,0,15.36,1
Brazil,2021-05-18,driving,94.58,0,0,60.65,49.84,55.18,12.5,74016.182,302.524,9.08,1.03,0,25.56,17.33,8.23,4126,25.04,14103.452,3.4,2.2,Tuesday,0,0,2021-05-01,289.281,9.052,1.03,0,16.04,0
Brazil,2021-05-29,walking,111.09,0,0,66.2,54.22,60.18,12.5,77491.747,285.071,8.636,1.01,0,31.49,21.15,10.34,5284,25.04,14103.452,3.4,2.2,Saturday,1,0,2021-05-01,311.419,8.953,1.01,0,17.85,1
Brazil,2021-05-30,walking,66.53,0,0,66.2,54.22,60.18,12.5,77696.49,290.246,8.645,1.01,0,31.56,21.21,10.35,4341,25.04,14103.452,3.4,2.2,Sunday,1,0,2021-05-01,310.08,8.724,1.01,0,20.09,1
Brazil,2021-06-01,driving,98.96,0,0,66.2,54.22,60.18,12.5,78210.981,289.177,8.85,1.02,0,32.11,21.61,10.49,3027,25.04,14103.452,3.4,2.2,Tuesday,0,0,2021-06-01,301.138,8.455,1,0,20.57,0
Brazil,2021-06-01,walking,102.32,0,0,66.2,54.22,60.18,12.5,78210.981,289.177,8.85,1.02,0,32.11,21.61,10.49,3027,25.04,14103.452,3.4,2.2,Tuesday,0,0,2021-06-01,301.138,8.455,1,0,20.57,1
Brazil,2021-06-06,walking,72.1,0,0,66.2,54.22,60.18,12.5,79728.59,290.3,7.711,1.02,0,33.73,22.96,10.77,3094,25.04,14103.452,3.4,2.2,Sunday,1,0,2021-06-01,289.177,8.85,1.02,0,21.61,1
Brazil,2021-06-07,walking,99.46,0,0,60.65,51.09,56.61,12.5,79903.393,294.818,7.812,1.02,0,33.73,22.96,10.77,3528,25.04,14103.452,3.4,2.2,Monday,0,0,2021-06-01,299.335,8.923,1.02,0,21.88,1
Brazil,2021-06-11,driving,138.6,0,0,60.65,51.09,56.61,12.5,81370.748,305.602,9.001,1.05,0,36.11,25.04,11.07,4043,25.04,14103.452,3.4,2.2,Friday,0,0,2021-06-01,290.3,7.711,1.02,0,22.96,0
Brazil,2021-06-13,driving,97.8,0,0,60.65,51.09,56.61,12.5,81919.526,312.991,9.407,1.04,0,36.76,25.64,11.12,4330,25.04,14103.452,3.4,2.2,Sunday,1,0,2021-06-01,277.334,7.791,1.03,0,22.96,0
Brazil,2021-06-14,driving,98.73,0,0,60.65,51.09,56.61,12.5,82106.984,314.799,9.284,1.04,0,37.12,25.98,11.14,4150,25.04,14103.452,3.4,2.2,Monday,0,0,2021-06-01,270.712,7.937,1.03,0,24.21,0
Brazil,2021-06-17,driving,105.72,0,0,60.65,51.09,56.61,12.5,83283.21,330.436,9.399,1.03,0,39.57,28.26,11.31,5519,25.04,14103.452,3.4,2.2,Thursday,0,0,2021-06-01,314.126,9.235,1.04,0,25.04,0
Brazil,2021-06-17,walking,105.2,0,0,60.65,51.09,56.61,12.5,83283.21,330.436,9.399,1.03,0,39.57,28.26,11.31,5519,25.04,14103.452,3.4,2.2,Thursday,0,0,2021-06-01,314.126,9.235,1.04,0,25.04,1
Brazil,2021-06-18,driving,125.14,0,0,60.65,51.09,56.61,12.5,83748.172,339.632,9.587,1.03,0,40.17,28.83,11.35,5802,25.04,14103.452,3.4,2.2,Friday,0,0,2021-06-01,312.991,9.407,1.04,0,25.64,0
Brazil,2021-06-23,walking,104.6,0,0,60.65,51.09,56.61,12.5,85481.424,363.793,9.017,0.98,0,43.09,31.52,11.57,6757,25.04,14103.452,3.4,2.2,Wednesday,0,0,2021-06-01,339.632,9.587,1.03,0,28.83,1
Brazil,2021-06-24,driving,105.04,0,0,60.65,51.09,56.61,12.5,85827.69,363.497,8.829,0.96,0,43.71,32.08,11.64,5924,25.04,14103.452,3.4,2.2,Thursday,0,0,2021-06-01,342.044,9.764,1.02,0,29.3,0
Brazil,2021-06-25,walking,120.62,0,0,60.65,51.09,56.61,12.5,86200.654,350.354,8.497,0.95,0,43.71,32.08,11.64,5929,25.04,14103.452,3.4,2.2,Friday,0,0,2021-06-01,346.231,9.694,1.02,0,29.52,1
Brazil,2021-06-26,driving,137.61,0,0,60.65,51.09,56.61,12.5,86502.376,338.154,8.021,0.93,0,43.71,32.08,11.64,6071,25.04,14103.452,3.4,2.2,Saturday,1,0,2021-06-01,345.597,9.65,1.01,0,30.13,0
Brazil,2021-06-27,driving,94.17,0,0,60.65,51.09,56.61,12.5,86660.939,331.114,7.829,0.92,0,45.54,33.5,12.04,6616,25.04,14103.452,3.4,2.2,Sunday,1,0,2021-06-01,350.445,9.423,1,0,30.13,0
Brazil,2021-06-29,walking,101.92,0,0,60.65,51.09,56.61,12.5,87097.085,308.251,7.573,0.9,0,46.49,34.21,12.28,5881,25.04,14103.452,3.4,2.2,Tuesday,0,0,2021-06-01,363.497,8.829,0.96,0,32.08,1
Brazil,2021-06-30,walking,106.57,0,0,60.65,51.09,56.61,12.5,87303.315,260.27,7.364,0.89,0,46.49,34.21,12.28,6190,25.04,14103.452,3.4,2.2,Wednesday,0,0,2021-06-01,350.354,8.497,0.95,0,32.08,1
Brazil,2021-07-05,driving,105.13,0,0,60.65,51.09,56.61,12.5,88410.629,231.269,7.406,0.89,0,50.3,37.14,13.15,6718,25.04,14103.452,3.4,2.2,Monday,0,0,2021-07-01,260.27,7.364,0.89,0,34.21,0
Brazil,2021-07-09,driving,144.77,0,0,56.94,49.01,54.23,12.5,89483.214,223.823,6.543,0.89,0,53.06,40.08,14.07,6152,25.04,14103.452,3.4,2.2,Friday,0,0,2021-07-01,234.697,7.355,0.89,0,36.53,0
Brazil,2021-07-18,driving,108.46,0,0,56.94,49.01,54.23,12.5,91158.392,192.641,5.865,0.93,0,58.39,44.26,15.99,6491,25.04,14103.452,3.4,2.2,Sunday,1,0,2021-07-01,199.593,6.012,0.9,0,41.78,0
Brazil,2021-07-27,driving,112.77,0,0,56.94,49.01,54.23,12.5,92910.839,221.542,5.145,0.93,0,64.22,47.77,18.29,6631,25.04,14103.452,3.4,2.2,Tuesday,0,0,2021-07-01,175.543,5.426,0.97,0,45.83,0
Brazil,2021-07-30,walking,131.96,0,0,56.94,49.01,54.23,12.5,93528.078,166.562,4.785,0.9,0,65.94,48.74,19.1,5811,25.04,14103.452,3.4,2.2,Friday,0,0,2021-07-01,209.749,5.182,0.95,0,46.39,1
Brazil,2021-08-10,driving,113.6,0,0,56.94,49.01,54.23,12.5,95091.73,152.445,4.262,0.91,0,73.12,53.19,21.92,6636,25.04,14103.452,3.4,2.2,Tuesday,0,0,2021-08-01,152.709,4.173,0.91,0,50.8,0
Brazil,2021-08-11,walking,125.47,0,0,56.94,49.01,54.23,12.5,95091.73,152.445,4.262,0.91,0,73.12,53.19,21.92,6636,0,0,0,0,Wednesday,0,0,2021-08-01,153.552,4.235,0.91,0,50.8,1
India,2020-01-14,driving,102.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuesday,0,0,2020-01-01,152.773,4.246,0.91,0,52.5,0
India,2020-01-15,driving,107.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wednesday,0,0,2020-01-01,150.718,4.26,0.91,0,52.5,0
India,2020-01-16,driving,110.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thursday,0,0,2020-01-01,152.445,4.262,0.91,0,53.19,0
India,2020-01-16,walking,107.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thursday,0,0,2020-01-01,152.445,4.262,0.91,0,53.19,1
India,2020-01-18,driving,136.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday,1,0,2020-01-01,0,0,0,0,0,0
India,2020-01-19,walking,113.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunday,1,0,2020-01-01,0,0,0,0,0,1
India,2020-01-27,driving,106.81,0,0,10.19,11.98,13.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday,0,0,2020-01-01,0,0,0,0,0,0
India,2020-01-27,walking,110.66,0,0,10.19,11.98,13.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday,0,0,2020-01-01,0,0,0,0,0,1
India,2020-02-15,walking,128.87,0,0,10.19,15.1,17.26,0,0.002,0,0,0,0,0,0,0,0,450.419,6426.674,21.2,0.53,Saturday,1,0,2020-02-01,0,0,0,0,0,1
India,2020-02-16,driving,134.78,0,0,10.19,15.1,17.26,0,0.002,0,0,0,0,0,0,0,0,450.419,6426.674,21.2,0.53,Sunday,1,0,2020-02-01,0,0,0,0,0,0
India,2020-02-18,walking,111.89,0,0,10.19,15.1,17.26,0,0.002,0,0,0,0,0,0,0,0,450.419,6426.674,21.2,0.53,Tuesday,0,0,2020-02-01,0,0,0,0,0,1
India,2020-02-20,driving,119.25,0,0,10.19,15.1,17.26,0,0.002,0,0,0,0,0,0,0,0,450.419,6426.674,21.2,0.53,Thursday,0,0,2020-02-01,0,0,0,0,0,0
India,2020-02-22,walking,124.28,0,0,10.19,15.1,17.26,0,0.002,0,0,0,0,0,0,0,0,450.419,6426.674,21.2,0.53,Saturday,1,0,2020-02-01,0,0,0,0,0,1
India,2020-03-03,walking,107.65,0,0,10.19,21.35,17.26,50,0.004,0,0,0,0,0,0,0,0,450.419,6426.674,21.2,0.53,Tuesday,0,0,2020-03-01,0,0,0,0,0,1
India,2020-03-05,walking,103.11,0,0,26.85,30.73,27.98,50,0.022,0.003,0,0,0,0,0,0,0,450.419,6426.674,21.2,0.53,Thursday,0,0,2020-03-01,0,0,0,0,0,1
India,2020-03-09,driving,93.18,0,0,26.85,30.73,27.98,50,0.031,0.004,0,0,0,0,0,0,0,450.419,6426.674,21.2,0.53,Monday,0,1,2020-03-01,0.003,0,0,0,0,0
India,2020-03-11,driving,101.21,0,0,26.85,30.73,27.98,50,0.045,0.004,0,0,0,0,0,0,0,450.419,6426.674,21.2,0.53,Wednesday,0,0,2020-03-01,0.003,0,0,0,0,0
India,2020-03-11,walking,100.42,0,0,26.85,30.73,27.98,50,0.045,0.004,0,0,0,0,0,0,0,450.419,6426.674,21.2,0.53,Wednesday,0,0,2020-03-01,0.003,0,0,0,0,1
India,2020-03-15,driving,97.37,0,10000000,38.89,37.5,35.71,50,0.082,0.008,0,1.82,0,0,0,0,0,450.419,6426.674,21.2,0.53,Sunday,1,0,2020-03-01,0.005,0,0,0,0,0
India,2020-03-25,driving,21.93,0,0,100,80.21,80.95,75,0.476,0.052,0.001,2.09,0.042,0,0,0,0,450.419,6426.674,21.2,0.53,Wednesday,0,0,2020-03-01,0.017,0,2.07,0.021,0,0
India,2020-03-28,walking,32.85,0,0,100,80.21,80.95,75,0.715,0.068,0.002,2.1,0.043,0,0,0,0,450.419,6426.674,21.2,0.53,Saturday,1,0,2020-03-01,0.039,0.001,2.11,0.037,0,1
India,2020-03-29,driving,21.19,0,0,100,80.21,80.95,75,0.742,0.065,0.002,2.13,0.036,0,0,0,0,450.419,6426.674,21.2,0.53,Sunday,1,0,2020-03-01,0.041,0.001,2.09,0.043,0,0
India,2020-03-31,driving,17.86,0,0,100,80.21,80.95,75,1.012,0.089,0.003,2.22,0.042,0,0,0,0,450.419,6426.674,21.2,0.53,Tuesday,0,0,2020-03-01,0.055,0.002,2.08,0.041,0,0
India,2020-04-05,walking,24.73,0,0,100,81.77,82.74,75,2.6,0.265,0.007,2.11,0.047,0,0,0,0,450.419,6426.674,21.2,0.53,Sunday,1,0,2020-04-01,0.089,0.003,2.22,0.042,0,1
India,2020-04-06,driving,16.69,0,0,100,81.77,82.74,75,3.462,0.365,0.011,2.07,0.056,0,0,0,0,450.419,6426.674,21.2,0.53,Monday,0,1,2020-04-01,0.139,0.005,2.26,0.069,0,0
India,2020-04-06,walking,23.12,0,0,100,81.77,82.74,75,3.462,0.365,0.011,2.07,0.056,0,0,0,0,450.419,6426.674,21.2,0.53,Monday,0,1,2020-04-01,0.139,0.005,2.26,0.069,0,1
India,2020-04-11,driving,17.28,0,0,100,89.84,91.96,75,6.12,0.555,0.021,1.75,0.054,0,0,0,0,450.419,6426.674,21.2,0.53,Saturday,1,0,2020-04-01,0.365,0.011,2.07,0.056,0,0
India,2020-04-11,walking,25.07,0,0,100,89.84,91.96,75,6.12,0.555,0.021,1.75,0.054,0,0,0,0,450.419,6426.674,21.2,0.53,Saturday,1,0,2020-04-01,0.365,0.011,2.07,0.056,0,1
India,2020-04-18,walking,24.87,0,0,100,89.84,91.96,75,11.393,0.753,0.024,1.52,0.038,0,0,0,0,450.419,6426.674,21.2,0.53,Saturday,1,0,2020-04-01,0.587,0.023,1.66,0.049,0,1
India,2020-04-20,walking,25.95,0,0,96.3,87.76,89.58,75,13.434,0.837,0.024,1.46,0.038,0,0,0,0,450.419,6426.674,21.2,0.53,Monday,0,0,2020-04-01,0.663,0.023,1.58,0.044,0,1
India,2020-04-25,driving,18.17,0,0,96.3,87.76,89.58,75,19.046,1.093,0.031,1.4,0.051,0,0,0,0,450.419,6426.674,21.2,0.53,Saturday,1,0,2020-04-01,0.837,0.024,1.46,0.038,0,0
India,2020-04-26,driving,18.21,0,0,96.3,87.76,89.58,75,20.21,1.064,0.033,1.39,0.046,0,0,0,0,450.419,6426.674,21.2,0.53,Sunday,1,0,2020-04-01,0.89,0.026,1.45,0.039,0,0
India,2020-05-01,walking,27.86,0,0,96.3,87.76,89.58,75,26.998,1.317,0.046,1.41,0.035,0,0,0,0,450.419,6426.674,21.2,0.53,Friday,0,0,2020-05-01,1.064,0.033,1.39,0.046,0,1
India,2020-05-02,driving,22.15,0,0,96.3,87.76,89.58,75,28.767,1.389,0.052,1.41,0.034,0,0,0,0,450.419,6426.674,21.2,0.53,Saturday,1,0,2020-05-01,1.13,0.036,1.38,0.047,0,0
India,2020-05-04,driving,26.67,0,0,81.94,76.56,76.79,75,33.65,1.758,0.065,1.42,0.038,0,0,0,0,450.419,6426.674,21.2,0.53,Monday,0,0,2020-05-01,1.21,0.041,1.38,0.04,0,0
India,2020-05-04,walking,31.91,0,0,81.94,76.56,76.79,75,33.65,1.758,0.065,1.42,0.038,0,0,0,0,450.419,6426.674,21.2,0.53,Monday,0,0,2020-05-01,1.21,0.041,1.38,0.04,0,1
India,2020-05-10,driving,29.55,0,0,81.94,76.56,76.79,75,48.667,2.552,0.085,1.34,0.044,0,0,0,0,450.419,6426.674,21.2,0.53,Sunday,1,0,2020-05-01,1.871,0.071,1.41,0.038,0,0
India,2020-05-11,"",32.27,0,0,81.94,76.56,76.79,75,51.281,2.519,0.075,1.33,0.043,0,0,0,0,450.419,6426.674,21.2,0.53,Monday,0,0,2020-05-01,2.063,0.073,1.4,0.039,0,0
India,2020-05-12,"",32.27,266470898368,0,81.94,76.56,76.79,75,53.835,2.577,0.075,1.32,0.044,0,0,0,0,450.419,6426.674,21.2,0.53,Tuesday,0,0,2020-05-01,2.063,0.073,1.4,0.039,0,0
India,2020-05-14,driving,32.14,0,0,81.94,76.56,76.79,75,59.418,2.655,0.079,1.31,0.043,0,0,0,0,450.419,6426.674,21.2,0.53,Thursday,0,0,2020-05-01,2.323,0.079,1.36,0.042,0,0
India,2020-05-14,walking,35.52,0,0,81.94,76.56,76.79,75,59.418,2.655,0.079,1.31,0.043,0,0,0,0,450.419,6426.674,21.2,0.53,Thursday,0,0,2020-05-01,2.323,0.079,1.36,0.042,0,1
India,2020-05-15,driving,32.8,0,0,81.94,76.56,76.79,75,62.162,2.701,0.08,1.31,0.043,0,0,0,0,450.419,6426.674,21.2,0.53,Friday,0,0,2020-05-01,2.392,0.081,1.35,0.042,0,0
India,2020-05-16,walking,35.35,0,0,81.94,76.56,76.79,75,65.687,2.882,0.08,1.32,0.046,0,0,0,0,450.419,6426.674,21.2,0.53,Saturday,1,0,2020-05-01,2.552,0.085,1.34,0.044,0,1
India,2020-05-21,walking,40.84,0,0,81.94,76.56,76.79,75,85.671,3.75,0.097,1.31,0.054,0,0,0,0,450.419,6426.674,21.2,0.53,Thursday,0,0,2020-05-01,2.882,0.08,1.32,0.046,0,1
India,2020-05-24,walking,39.53,0,0,81.94,76.56,76.79,75,100.388,4.435,0.103,1.29,0.06,0,0,0,0,450.419,6426.674,21.2,0.53,Sunday,1,0,2020-05-01,3.332,0.092,1.32,0.05,0,1
India,2020-05-29,driving,43.42,0,0,81.94,76.56,76.79,75,125.718,5.041,0.13,1.26,0.064,0,0,0,0,450.419,6426.674,21.2,0.53,Friday,0,0,2020-05-01,4.435,0.103,1.29,0.06,0,0
India,2020-05-31,driving,44.69,0,0,81.94,76.56,76.79,75,138.122,5.391,0.143,1.25,0.066,0,0,0,0,450.419,6426.674,21.2,0.53,Sunday,1,0,2020-05-01,4.588,0.108,1.27,0.061,0,0
India,2020-06-03,walking,47.53,0,0,87.5,74.48,74.4,75,157.118,6.081,0.161,1.24,0.068,0,0,0,0,450.419,6426.674,21.2,0.53,Wednesday,0,0,2020-06-01,5.041,0.13,1.26,0.064,0,1
India,2020-06-05,walking,49.54,0,0,87.5,74.48,74.4,75,171.147,6.49,0.173,1.23,0.069,0,0,0,0,450.419,6426.674,21.2,0.53,Friday,0,0,2020-06-01,5.391,0.143,1.25,0.066,0,1
India,2020-06-11,driving,55.95,0,0,87.5,74.48,74.4,75,215.604,7.331,0.221,1.2,0.073,0,0,0,0,450.419,6426.674,21.2,0.53,Thursday,0,0,2020-06-01,6.708,0.182,1.22,0.071,0,0
India,2020-06-15,driving,55.95,0,0,87.5,74.48,74.4,75,248.616,7.988,0.251,1.2,0.077,0,0,0,0,450.419,6426.674,21.2,0.53,Monday,0,0,2020-06-01,7.224,0.208,1.2,0.073,0,0
India,2020-06-16,driving,54.57,0,0,87.5,74.48,74.4,75,256.568,8.066,0.43,1.2,0.078,0,0,0,0,450.419,6426.674,21.2,0.53,Tuesday,0,0,2020-06-01,7.331,0.221,1.2,0.073,0,0
India,2020-06-19,walking,53.69,0,0,87.5,74.48,74.4,75,286.266,8.908,0.421,1.22,0.081,0,0,0,0,450.419,6426.674,21.2,0.53,Friday,0,0,2020-06-01,7.758,0.239,1.2,0.076,0,1
India,2020-06-28,driving,64.99,0,0,87.5,74.48,74.4,75,397.331,12.737,0.287,1.23,0.087,0,0,0,0,450.419,6426.674,21.2,0.53,Sunday,1,0,2020-06-01,10.571,0.266,1.23,0.084,0,0
India,2020-06-29,driving,63.41,0,0,87.5,74.48,74.4,75,410.752,13.108,0.298,1.22,0.087,0,0,0,0,450.419,6426.674,21.2,0.53,Monday,0,0,2020-06-01,10.99,0.275,1.23,0.084,0,0
India,2020-07-01,driving,62.72,0,0,87.5,71.35,74.4,50,438.144,13.617,0.304,1.22,0.089,0,0,0,0,450.419,6426.674,21.2,0.53,Wednesday,0,0,2020-07-01,11.791,0.283,1.23,0.084,0,0
India,2020-07-09,driving,60.85,0,0,87.5,71.35,74.4,50,575.217,17.418,0.351,1.22,0.1,0,0,0,0,450.419,6426.674,21.2,0.53,Thursday,0,0,2020-07-01,14.938,0.328,1.22,0.093,0,0
India,2020-07-12,walking,56.55,0,0,87.5,71.35,74.4,50,636.414,18.721,0.36,1.23,0.101,0,0,0,0,450.419,6426.674,21.2,0.53,Sunday,1,0,2020-07-01,16.246,0.336,1.22,0.098,0,1
